#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
6060000,12120.000001551669,-99.8643798828125,60.476951599121094,-39.387428283691406,285.24334880906866
6070000,12140.000001555743,-95.41650390625,75.30171203613281,-20.114791870117188,355.1652645229366
6080000,12160.000001559818,-123.8642578125,51.875850677490234,-71.98840713500977,244.67571493437435
6090000,12180.000001563893,-115.14990234375,88.08834838867188,-27.061553955078125,415.4742397070466
6100000,12200.000001567967,-120.65985107421875,45.619773864746094,-75.04007720947266,215.16853487174967
6110000,12220.000001572042,-123.23574829101562,45.64581298828125,-77.58993530273438,215.29135003687995
6120000,12240.000001576116,-107.23135375976562,56.728641510009766,-50.50271224975586,267.5642083444479
6130000,12260.00000158019,-69.01034545898438,73.05314636230469,4.0428009033203125,344.5597629911898
6140000,12280.000001584265,-114.57958984375,53.23637771606445,-61.34321212768555,251.0927263472617
6150000,12300.00000158834,-136.94427490234375,54.21454620361328,-82.72972869873047,255.70631958750008
6160000,12320.000001592414,-113.81088256835938,49.36437225341797,-64.4465103149414,232.83016886762275
6170000,12340.000001596489,-106.70535278320312,65.57467651367188,-41.13067626953125,309.28708923389223
6180000,12360.000001600563,-110.53839111328125,42.44777297973633,-68.09061813354492,200.20759304281887
6190000,12380.000001604638,-100.35690307617188,50.26246643066406,-50.09443664550781,237.06608658321284
6200000,12400.000001608712,-100.7012939453125,40.526851654052734,-60.174442291259766,191.1474467019655
6210000,12420.000001612787,-108.70947265625,48.40064239501953,-60.30883026123047,228.28467633058068
6220000,12440.000001616861,-107.39862060546875,50.13965606689453,-57.25896453857422,236.48684377245928
6230000,12460.000001620936,-95.18167114257812,49.14988708496094,-46.03178405761719,231.81853607028697
6240000,12480.00000162501,-116.76751708984375,59.62776565551758,-57.13975143432617,281.2381098558775
6250000,12500.000001629085,-114.6827392578125,89.21100616455078,-25.47173309326172,420.76932577026173
6260000,12520.00000163316,-114.181640625,69.22723388671875,-44.95440673828125,326.514605986246
6270000,12540.000001637234,-111.00436401367188,47.235984802246094,-63.76837921142578,222.79149548739426
6280000,12560.000001641309,-121.17330932617188,60.28925323486328,-60.884056091308594,284.35805765977636
6290000,12580.000001645383,-129.64419555664062,61.290077209472656,-68.35411834716797,289.07850693073675
6300000,12600.000001649458,-110.25933837890625,44.72552490234375,-65.5338134765625,210.95075335399892
6310000,12620.000001653532,-100.59210205078125,59.892921447753906,-40.699180603027344,282.48873383962194
6320000,12640.000001657607,-126.07098388671875,64.91834259033203,-61.15264129638672,306.19144897293086
6330000,12660.000001661681,-110.97341918945312,66.24235534667969,-44.73106384277344,312.4362384753836
6340000,12680.000001665756,-122.1190185546875,69.70698547363281,-52.41203308105469,328.7773845428593
6350000,12700.00000166983,-101.14291381835938,57.191184997558594,-43.95172882080078,269.7458238172782
6360000,12720.000001673905,-97.57281494140625,66.93501281738281,-30.637802124023438,315.7032010337916
6370000,12740.00000167798,-96.2025146484375,72.14168548583984,-24.060829162597656,340.26080039739634
6380000,12760.000001682054,-103.9156494140625,65.1541976928711,-38.761451721191406,307.3038744094492
6390000,12780.000001686129,-126.82351684570312,55.77478790283203,-71.0487289428711,263.0652977679277
6400000,12800.000001690203,-102.05142211914062,59.4343147277832,-42.61710739135742,280.3256863788652
6410000,12820.000001694278,-119.09536743164062,56.13827896118164,-62.957088470458984,264.77972622379747
6420000,12840.000001698352,-104.42965698242188,57.94367980957031,-46.48597717285156,273.2950129623011
6430000,12860.000001702427,-113.20175170898438,68.68297576904297,-44.518775939941406,323.94757831707005
6440000,12880.000001706501,-118.06353759765625,72.60671997070312,-45.456817626953125,342.45416481585073
6450000,12900.000001710576,-109.70547485351562,58.88690948486328,-50.818565368652344,277.7438150953862
6460000,12920.00000171465,-124.52261352539062,49.6768684387207,-74.84574508666992,234.30407679500425
6470000,12940.000001718725,-123.8466796875,51.069000244140625,-72.77767944335938,240.8701540800135
6480000,12960.0000017228,-111.473388671875,60.868682861328125,-50.604705810546875,287.090973963951
6490000,12980.000001726874,-105.86740112304688,53.10257339477539,-52.764827728271484,250.4616298438762
6500000,13000.000001730948,-109.61325073242188,67.93584442138672,-41.677406311035156,320.4236862892715
6510000,13020.000001735023,-103.3238525390625,56.0418586730957,-47.2819938659668,264.32495386607224
6520000,13040.000001739098,-118.17062377929688,72.00816345214844,-46.16246032714844,339.6310353212332
6530000,13060.000001743172,-125.94454956054688,47.563255310058594,-78.38129425048828,224.33508743683106
6540000,13080.000001747247,-122.67166137695312,63.559574127197266,-59.11208724975586,299.7827319917935
6550000,13100.000001751321,-115.97702026367188,64.8951644897461,-51.08185577392578,306.0821280026216
6560000,13120.000001755396,-131.53378295898438,56.41289520263672,-75.12088775634766,266.0749710117498
6570000,13140.00000175947,-97.78668212890625,60.513153076171875,-37.273529052734375,285.41409535420286
6580000,13160.000001763545,-114.25942993164062,50.01123809814453,-64.2481918334961,235.88115233985673
6590000,13180.00000176762,-108.4981689453125,77.7228775024414,-30.775291442871094,366.5848438398407
6600000,13200.000001771694,-111.02716064453125,67.9581069946289,-43.069053649902344,320.5286891172381
6610000,13220.000001775768,-101.25665283203125,52.666053771972656,-48.590599060058594,248.40275756713712
6620000,13240.000001779843,-110.99563598632812,62.14527130126953,-48.850364685058594,293.1120836930519
6630000,13260.000001783917,-92.860595703125,68.74635314941406,-24.114242553710938,324.24650172074337
6640000,13280.000001787992,-117.45025634765625,45.974937438964844,-71.4753189086914,216.8436862245607
6650000,13300.000001792067,-108.22515869140625,61.82331085205078,-46.40184783935547,291.5935369692028
6660000,13320.000001796141,-120.0064697265625,54.36656188964844,-65.63990783691406,256.4233111389857
6670000,13340.000001800216,-122.70932006835938,92.50402069091797,-30.205299377441406,436.3010360555985
6680000,13360.00000180429,-128.73187255859375,52.70477294921875,-76.027099609375,248.58537900371377
6690000,13380.000001808365,-109.43402099609375,57.3173713684082,-52.11664962768555,270.34098977792047
6700000,13400.00000181244,-110.68984985351562,92.50060272216797,-18.189247131347656,436.2849149908524
6710000,13420.000001816514,-130.56802368164062,47.214637756347656,-83.35338592529297,222.69081080177034
6720000,13440.000001820588,-122.84347534179688,87.3258285522461,-35.51764678955078,411.8777669033712
6730000,13460.000001824663,-120.48785400390625,44.84932327270508,-75.63853073120117,211.53465616003064
6740000,13480.000001828737,-116.111572265625,51.62932586669922,-64.48224639892578,243.51296514730387
6750000,13500.000001832812,-113.07986450195312,90.48638916015625,-22.593475341796875,426.78474994527807
6760000,13520.000001836886,-96.3653564453125,78.83677673339844,-17.528579711914062,371.838619674644
6770000,13540.000001840961,-119.38034057617188,58.3987922668457,-60.98154830932617,275.4415795131165
6780000,13560.000001845036,-106.03253173828125,55.35255432128906,-50.67997741699219,261.07380650399443
6790000,13580.00000184911,-111.5902099609375,49.884525299072266,-61.705684661865234,235.28350344736742
6800000,13600.000001853185,-94.96694946289062,71.56857299804688,-23.39837646484375,337.55767927538625
6810000,13620.00000185726,-115.31939697265625,38.15998840332031,-77.15940856933594,179.9839872027627
6820000,13640.000001861334,-100.57757568359375,66.38401794433594,-34.19355773925781,313.1043990338772
6830000,13660.000001865408,-101.64413452148438,88.46780395507812,-13.17633056640625,417.26396577001725
6840000,13680.000001869483,-93.19287109375,69.21485900878906,-23.978012084960938,326.45623909558054
6850000,13700.000001873557,-101.47695922851562,64.77226257324219,-36.70469665527344,305.50245337763374
6860000,13720.000001877632,-118.64312744140625,50.55228042602539,-68.09084701538086,238.43301253405397
6870000,13740.000001881706,-104.835205078125,65.38978576660156,-39.44541931152344,308.41504038778425
6880000,13760.00000188578,-120.02597045898438,43.12527847290039,-76.90069198608398,203.40309034545515
6890000,13780.000001889855,-108.87026977539062,49.37160873413086,-59.498661041259766,232.86430018438983
6900000,13800.00000189393,-115.77810668945312,56.066795349121094,-59.71131134033203,264.44256926813154
6910000,13820.000001898004,-131.72882080078125,86.23213958740234,-45.496681213378906,406.719314060783
6920000,13840.000001902079,-90.49542236328125,92.888427734375,2.39300537109375,438.11411607173926
6930000,13860.000001906154,-76.40582275390625,45.77184295654297,-30.63397979736328,215.885778314872
6940000,13880.000001910228,-95.28219604492188,68.09807586669922,-27.184120178222656,321.1888611123978
6950000,13900.000001914303,-125.74496459960938,61.74248123168945,-64.00248336791992,291.2122989771217
6960000,13920.000001918377,-107.91958618164062,62.73826599121094,-45.18132019042969,295.9089804729375
6970000,13940.000001922452,-88.10342407226562,65.98028564453125,-22.123138427734375,311.200170229786
6980000,13960.000001926526,-80.93429565429688,101.47259521484375,20.538299560546875,478.6018823053534
6990000,13980.0000019306,-128.85183715820312,81.47323608398438,-47.37860107421875,384.27364614795323
7000000,14000.000001934675,-111.59109497070312,36.03302764892578,-75.55806732177734,169.95204292768491
7010000,14020.00000193875,-128.86050415039062,61.19212341308594,-67.66838073730469,288.6165016845875
7020000,14040.000001942824,-100.54241943359375,68.2502670288086,-32.292152404785156,321.9066803078324
7030000,14060.000001946899,-126.17578125,82.94618225097656,-43.22959899902344,391.2208894560045
7040000,14080.000001950973,-107.2108154296875,60.97962951660156,-46.23118591308594,287.61426084684706
7050000,14100.000001955048,-124.25241088867188,70.66778564453125,-53.584625244140625,333.30905902440475
7060000,14120.000001959123,-107.10433959960938,65.63471984863281,-41.46961975097656,309.5702874025343
7070000,14140.000001963197,-107.5303955078125,42.401676177978516,-65.12871932983398,199.99017457586396
7080000,14160.000001967272,-104.00119018554688,53.0301399230957,-50.97105026245117,250.1199928155297
7090000,14180.000001971346,-124.26388549804688,70.9167709350586,-53.34711456298828,334.4834138190212
7100000,14200.00000197542,-104.15444946289062,70.6344985961914,-33.51995086669922,333.15205856572817
7110000,14220.000001979495,-115.002685546875,60.60649108886719,-54.39619445800781,285.85432996604106
7120000,14240.00000198357,-113.12347412109375,75.36903381347656,-37.75444030761719,355.482791923203
7130000,14260.000001987644,-141.71640014648438,66.35186004638672,-75.36454010009766,312.9527242840899
7140000,14280.000001991719,-117.9608154296875,73.30998992919922,-44.65082550048828,345.7711818409145
7150000,14300.000001995793,-138.27130126953125,47.83177947998047,-90.43952178955078,225.60159858594466
7160000,14320.000001999868,-122.732421875,54.75641632080078,-67.97600555419922,258.2620841020655
7170000,14340.000002003942,-100.60238647460938,70.04216003417969,-30.560226440429688,330.35825645452144
7180000,14360.000002008017,-104.93463134765625,57.91345977783203,-47.02117156982422,273.1524782804725
7190000,14380.000002012091,-99.921630859375,72.94175720214844,-26.979873657226562,344.03438900616146
7200000,14400.000002016166,-129.45611572265625,58.41307067871094,-71.04304504394531,275.50892454140285
7210000,14420.00000202024,-110.49517822265625,60.952606201171875,-49.542572021484375,287.4868036786984
7220000,14440.000002024315,-107.099609375,44.51899719238281,-62.58061218261719,209.9766524105251
7230000,14460.00000202839,-102.41961669921875,77.56037902832031,-24.859237670898438,365.81840955853113
7240000,14480.000002032464,-106.63998413085938,66.1925277709961,-40.44745635986328,312.2012235783822
7250000,14500.000002036539,-108.22702026367188,58.13690948486328,-50.090110778808594,274.2063928882472
7260000,14520.000002040613,-101.3233642578125,50.898223876953125,-50.425140380859375,240.06467659502206
7270000,14540.000002044688,-102.62136840820312,63.44935607910156,-39.17201232910156,299.26288163051186
7280000,14560.000002048762,-97.52383422851562,48.594913482666016,-48.92892074584961,229.20096814344166
7290000,14580.000002052837,-101.42156982421875,49.78651809692383,-51.63505172729492,234.8212463095815
7300000,14600.000002056911,-102.25653076171875,60.579071044921875,-41.677459716796875,285.7250016028772
7310000,14620.000002060986,-105.09088134765625,74.9539566040039,-30.136924743652344,353.52505413858194
7320000,14640.00000206506,-121.3399658203125,61.444580078125,-59.8953857421875,289.80722943558675
7330000,14660.000002069135,-109.61163330078125,78.25372314453125,-31.35791015625,369.08861072369615
7340000,14680.00000207321,-120.10903930664062,62.98725891113281,-57.12178039550781,297.08337125207356
7350000,14700.000002077284,-121.52932739257812,59.63938522338867,-61.88994216918945,281.2929142791103
7360000,14720.000002081359,-82.53384399414062,64.54564666748047,-17.988197326660156,304.43360519425715
7370000,14740.000002085433,-122.29061889648438,51.07979965209961,-71.21081924438477,240.9210901673976
7380000,14760.000002089508,-129.31454467773438,34.59946823120117,-94.7150764465332,163.19056970166852
7390000,14780.000002093582,-111.31826782226562,71.51531219482422,-39.802955627441406,337.3064713445998
7400000,14800.000002097657,-100.42327880859375,72.99662017822266,-27.426658630371094,344.2931536860477
7410000,14820.000002101731,-93.82070922851562,53.94286346435547,-39.877845764160156,254.42491084730418
7420000,14840.000002105806,-82.66778564453125,87.55583190917969,4.8880462646484375,412.96259221341575
7430000,14860.00000210988,-121.32449340820312,76.2158432006836,-45.10865020751953,359.47682169856296
7440000,14880.000002113955,-132.94863891601562,49.91346740722656,-83.03517150878906,235.420010722176
7450000,14900.00000211803,-120.64816284179688,62.519508361816406,-58.12865447998047,294.87719634466913
7460000,14920.000002122104,-106.50558471679688,76.8979263305664,-29.60765838623047,362.6939097129127
7470000,14940.000002126179,-118.4788818359375,47.49737548828125,-70.98150634765625,224.02436111075434
7480000,14960.000002130253,-103.04275512695312,89.66813659667969,-13.374618530273438,422.92541022649084
7490000,14980.000002134328,-124.54525756835938,69.97102355957031,-54.57423400878906,330.0227367944937
7500000,15000.000002138402,-125.04278564453125,63.264400482177734,-61.778385162353516,298.39052691598783
7510000,15020.000002142477,-124.60781860351562,58.21270751953125,-66.39511108398438,274.56389908970317
7520000,15040.000002146551,-115.59228515625,42.58653259277344,-73.00575256347656,200.8620614916342
7530000,15060.000002150626,-135.88616943359375,65.3311538696289,-70.55501556396484,308.1384993552538
7540000,15080.0000021547,-121.4998779296875,52.164642333984375,-69.33523559570312,246.03781895959946
7550000,15100.000002158775,-103.92556762695312,41.02295684814453,-62.902610778808594,193.48735807617527
7560000,15120.00000216285,-100.10653686523438,62.79947280883789,-37.307064056396484,296.19766628080674
7570000,15140.000002166924,-114.96142578125,54.824851989746094,-60.136573791503906,258.5848652421823
7580000,15160.000002170998,-131.50250244140625,56.80543899536133,-74.69706344604492,267.92642851796126
7590000,15180.000002175073,-91.81219482421875,81.54290771484375,-10.269287109375,384.6022567802326
7600000,15200.000002179147,-114.14501953125,63.657920837402344,-50.487098693847656,300.2465904406982
7610000,15220.000002183222,-125.68045043945312,81.97734832763672,-43.703102111816406,386.65132327540186
7620000,15240.000002187297,-120.3052978515625,51.411651611328125,-68.89364624023438,242.48629082080762
7630000,15260.000002191371,-117.709228515625,51.42158889770508,-66.28763961791992,242.5331606574857
7640000,15280.000002195446,-111.178466796875,78.53378295898438,-32.644683837890625,370.40953046632774
7650000,15300.00000219952,-100.4232177734375,56.716529846191406,-43.706687927246094,267.5070829197059
7660000,15320.000002203595,-104.26699829101562,84.1691665649414,-20.09783172607422,396.9891719509404
7670000,15340.00000220767,-114.80880737304688,53.7135009765625,-61.095306396484375,253.3431082368995
7680000,15360.000002211744,-130.3128662109375,42.2045783996582,-88.1082878112793,199.06055049851992
7690000,15380.000002215818,-108.90676879882812,60.72793197631836,-48.178836822509766,286.4271135555403
7700000,15400.000002219893,-113.52133178710938,42.72969055175781,-70.79164123535156,201.5372750159542
7710000,15420.000002223967,-113.42715454101562,56.5786018371582,-56.84855270385742,266.85653678351855
7720000,15440.000002228042,-101.68417358398438,79.01053619384766,-22.67363739013672,372.6581671067687
7730000,15460.000002232116,-108.26910400390625,78.404052734375,-29.86505126953125,369.79764969636733
7740000,15480.000002236191,-115.67648315429688,41.6972541809082,-73.97922897338867,196.66772388835233
7750000,15500.000002240266,-111.65194702148438,67.15235900878906,-44.49958801269531,316.7283280259483
7760000,15520.00000224434,-132.60519409179688,70.85122680664062,-61.75396728515625,334.1742708118036
7770000,15540.000002248415,-115.703369140625,48.123477935791016,-67.57989120483398,226.97741271310784
7780000,15560.00000225249,-105.41427612304688,75.96269226074219,-29.451583862304688,358.2828193562871
7790000,15580.000002256564,-115.72341918945312,45.84281921386719,-69.88059997558594,216.22054229998972
7800000,15600.000002260638,-119.29714965820312,44.95964050292969,-74.33750915527344,212.0549743200661
7810000,15620.000002264713,-111.350341796875,54.290191650390625,-57.060150146484375,256.0631060985656
7820000,15640.000002268787,-123.0855712890625,62.47378921508789,-60.61178207397461,294.6615591114306
7830000,15660.000002272862,-106.64944458007812,48.135520935058594,-58.51392364501953,227.0342142771741
7840000,15680.000002276936,-118.04159545898438,53.019073486328125,-65.02252197265625,250.0677972699623
7850000,15700.00000228101,-121.47991943359375,48.7454719543457,-72.73444747924805,229.9110866516985
7860000,15720.000002285085,-118.2481689453125,77.12437438964844,-41.12379455566406,363.7619662368598
7870000,15740.00000228916,-116.03933715820312,55.232086181640625,-60.8072509765625,260.50561094073424
7880000,15760.000002293235,-130.56625366210938,71.07495880126953,-59.491294860839844,335.2295168468006
7890000,15780.000002297309,-89.84597778320312,55.459983825683594,-34.38599395751953,261.58050452339063
7900000,15800.000002301384,-139.51959228515625,64.05001068115234,-75.4695816040039,302.09590686799805
7910000,15820.000002305458,-102.234375,63.43254089355469,-38.80183410644531,299.18357174948426
7920000,15840.000002309533,-100.810546875,58.338138580322266,-42.472408294677734,275.15550258291273
7930000,15860.000002313607,-98.07159423828125,82.3836898803711,-15.687904357910156,388.56785878516973
7940000,15880.000002317682,-107.88772583007812,73.1748275756836,-34.71289825439453,345.133680093054
7950000,15900.000002321756,-112.77328491210938,86.09557342529297,-26.677711486816406,406.0751911613304
7960000,15920.00000232583,-126.15914916992188,55.831058502197266,-70.32809066772461,263.33070159166584
7970000,15940.000002329905,-118.59429931640625,80.60307312011719,-37.99122619628906,380.169467758335
7980000,15960.00000233398,-114.72964477539062,76.25127410888672,-38.478370666503906,359.64393380722544
7990000,15980.000002338054,-122.01541137695312,83.8643569946289,-38.15105438232422,395.5515184269778
8000000,16000.000002342129,-111.92919921875,53.56849670410156,-58.36070251464844,252.65918645885503
8010000,16020.000002346203,-122.488525390625,44.31502914428711,-78.17349624633789,209.01462427335105
8020000,16040.000002350278,-132.42221069335938,87.01828002929688,-45.4039306640625,410.42719493690004
8030000,16060.000002354353,-90.73330688476562,54.090389251708984,-36.64291763305664,255.1207255090508
8040000,16080.000002358427,-123.15054321289062,49.464256286621094,-73.68628692626953,233.30127819721122
8050000,16100.000002362502,-119.36764526367188,64.09903717041016,-55.26860809326172,302.3271433904496
8060000,16120.000002366576,-103.36178588867188,55.568809509277344,-47.79297637939453,262.0937877098595
8070000,16140.00000237065,-105.47796630859375,84.13432312011719,-21.343643188476562,396.8248306502811
8080000,16160.000002374725,-113.87322998046875,82.62432861328125,-31.2489013671875,389.7028465154287
8090000,16180.0000023788,-112.37994384765625,61.72438049316406,-50.65556335449219,291.12692570455454
8100000,16200.000002382874,-113.6455078125,69.17051696777344,-44.47499084472656,326.2470970681158
8110000,16220.000002386949,-88.80908203125,77.3103256225586,-11.498756408691406,364.6390169311815
8120000,16240.000002391023,-112.76556396484375,58.27619934082031,-54.48936462402344,274.86336226116936
8130000,16260.000002395098,-123.78179931640625,48.15325164794922,-75.62854766845703,227.11784230054437
8140000,16280.000002399172,-120.10873413085938,65.36929321289062,-54.73944091796875,308.31838596834683
8150000,16300.000002403247,-122.19940185546875,59.5042610168457,-62.69514083862305,280.6555924538474
8160000,16320.000002407322,-99.6934814453125,73.404296875,-26.2891845703125,346.215986486732
8170000,16340.000002411396,-114.54782104492188,69.96981811523438,-44.5780029296875,330.01705124040916
8180000,16360.00000241547,-125.7779541015625,55.47901916503906,-70.29893493652344,261.6702858995992
8190000,16380.000002419545,-109.49639892578125,88.55094146728516,-20.945457458496094,417.65608907925383
8200000,16400.000002423618,-132.79995727539062,76.70758819580078,-56.092369079589844,361.79616791986564
8210000,16420.000002427692,-95.21975708007812,78.75273132324219,-16.467025756835938,371.44221420758424
8220000,16440.000002431767,-117.83401489257812,85.25397491455078,-32.580039978027344,402.10573881280436
8230000,16460.00000243584,-132.43890380859375,75.9427261352539,-56.496177673339844,358.1886478686968
8240000,16480.000002439916,-130.64279174804688,63.73908615112305,-66.90370559692383,300.6294117516382
8250000,16500.00000244399,-117.54141235351562,53.4817008972168,-64.05971145629883,252.2498085725074
8260000,16520.000002448065,-106.98410034179688,61.86513137817383,-45.11896896362305,291.7907861129653
8270000,16540.00000245214,-103.94281005859375,48.7371826171875,-55.20562744140625,229.8719894712373
8280000,16560.000002456214,-110.94696044921875,69.13335418701172,-41.81360626220703,326.0718164735217
8290000,16580.00000246029,-98.13604736328125,53.24536895751953,-44.89067840576172,251.13513410351896
8300000,16600.000002464363,-93.1527099609375,57.146453857421875,-36.006256103515625,269.53484657931784
8310000,16620.000002468438,-117.79769897460938,58.08845520019531,-59.70924377441406,273.97785520475986
8320000,16640.000002472512,-106.51828002929688,56.783348083496094,-49.73493194580078,267.82223534168395
8330000,16660.000002476587,-112.91778564453125,85.12063598632812,-27.797149658203125,401.4768373651098
8340000,16680.00000248066,-105.17318725585938,81.37275695800781,-23.800430297851562,383.79973002584205
8350000,16700.000002484736,-115.33694458007812,50.82953643798828,-64.50740814208984,239.7407079657611
8360000,16720.00000248881,-125.41888427734375,50.88251495361328,-74.53636932373047,239.99058446932526
8370000,16740.000002492885,-103.79254150390625,70.25579833984375,-33.5367431640625,331.3658949701902
8380000,16760.00000249696,-99.96493530273438,71.91036224365234,-28.05457305908203,339.16974976547436
8390000,16780.000002501034,-127.98602294921875,46.08467483520508,-81.90134811401367,217.36126956111246
8400000,16800.00000250511,-111.96188354492188,45.82317352294922,-66.13871002197266,216.12788216221932
8410000,16820.000002509183,-126.554443359375,50.14196014404297,-76.41248321533203,236.4977110973551
8420000,16840.000002513258,-116.75759887695312,70.60249328613281,-46.15510559082031,333.0011035063313
8430000,16860.000002517332,-113.58425903320312,73.8228988647461,-39.76136016845703,348.1903491193725
8440000,16880.000002521407,-103.53057861328125,78.60616302490234,-24.924415588378906,370.75091560303764
8450000,16900.00000252548,-123.61697387695312,71.89530944824219,-51.72166442871094,339.0987523084565
8460000,16920.000002529556,-102.47665405273438,50.45475387573242,-52.02190017700195,237.97302242099798
8470000,16940.00000253363,-125.03509521484375,56.42339324951172,-68.61170196533203,266.12448571061276
8480000,16960.000002537705,-119.57534790039062,70.82635498046875,-48.748992919921875,334.0569612781602
8490000,16980.00000254178,-125.34500122070312,81.03726959228516,-44.30773162841797,382.2173827488795
8500000,17000.000002545854,-126.28912353515625,61.957889556884766,-64.33123397827148,292.22828590131974
8510000,17020.00000254993,-108.8038330078125,63.864356994628906,-44.939476013183594,301.22025956993775
8520000,17040.000002554003,-92.235107421875,88.54122924804688,-3.693878173828125,417.61028078590175
8530000,17060.000002558078,-102.92840576171875,57.127811431884766,-45.800594329833984,269.44691840586466
8540000,17080.000002562152,-105.97262573242188,68.80841064453125,-37.164215087890625,324.5391998025393
8550000,17100.000002566227,-116.23287963867188,54.643348693847656,-61.58953094482422,257.7287935227422
8560000,17120.0000025703,-116.21017456054688,70.19129943847656,-46.01887512207031,331.0616818421471
8570000,17140.000002574376,-115.849853515625,52.074432373046875,-63.775421142578125,245.6123380007655
8580000,17160.00000257845,-115.11566162109375,65.35089111328125,-49.7647705078125,308.2315913072585
8590000,17180.000002582525,-114.0030517578125,72.4615249633789,-41.541526794433594,341.7693434248182
8600000,17200.0000025866,-125.79470825195312,65.60237884521484,-60.19232940673828,309.4177490242784
8610000,17220.000002590674,-110.48373413085938,71.47869873046875,-39.005035400390625,337.13378163541137
8620000,17240.00000259475,-116.88626098632812,48.94708251953125,-67.93917846679688,230.86199557234008
8630000,17260.000002598823,-104.68966674804688,60.301822662353516,-44.38784408569336,284.41734215568965
8640000,17280.000002602897,-124.59136962890625,58.81525421142578,-65.77611541748047,277.405848488031
8650000,17300.000002606972,-131.63998413085938,66.32678985595703,-65.31319427490234,312.83447915293897
8660000,17320.000002611047,-103.55194091796875,59.5680046081543,-43.98393630981445,280.95624311445783
8670000,17340.00000261512,-122.02935791015625,68.44422912597656,-53.58512878417969,322.8215147476527
8680000,17360.000002619196,-90.30899047851562,95.23812103271484,4.929130554199219,449.1965924097567
8690000,17380.00000262327,-107.72503662109375,50.47273254394531,-57.25230407714844,238.05781994125272
8700000,17400.000002627345,-104.335693359375,50.49708557128906,-53.83860778808594,238.17268252756853
8710000,17420.00000263142,-104.45620727539062,97.36497497558594,-7.0912322998046875,459.2280329015611
8720000,17440.000002635494,-126.04681396484375,43.79048156738281,-82.25633239746094,206.5405626103614
8730000,17460.00000263957,-123.82772827148438,66.51610565185547,-57.311622619628906,313.7273990203701
8740000,17480.000002643643,-133.9149169921875,76.2681884765625,-57.646728515625,359.72371148700677
8750000,17500.000002647717,-93.001953125,68.82723236083984,-24.174720764160156,324.6279736122013
8760000,17520.000002651792,-119.51187133789062,38.048099517822266,-81.46377182006836,179.4562562317056
8770000,17540.000002655866,-82.96563720703125,55.363365173339844,-27.602272033691406,261.12479656815776
8780000,17560.00000265994,-117.40045166015625,63.36376953125,-54.03668212890625,298.8592072905085
8790000,17580.000002664015,-109.5030517578125,55.584102630615234,-53.918949127197266,262.1659186792423
8800000,17600.00000266809,-134.1141357421875,63.17657470703125,-70.93756103515625,297.97629111950465
8810000,17620.000002672165,-127.63467407226562,66.55192565917969,-61.08274841308594,313.8963463395282
8820000,17640.00000267624,-115.51739501953125,41.45987319946289,-74.05752182006836,195.54810154792955
8830000,17660.000002680314,-103.97250366210938,98.8094253540039,-5.163078308105469,466.04087402919583
8840000,17680.000002684388,-97.26193237304688,57.996341705322266,-39.26559066772461,273.5433961083051
8850000,17700.000002688463,-101.09405517578125,70.05500793457031,-31.039047241210938,330.4188543853973
8860000,17720.000002692537,-115.56460571289062,62.541893005371094,-53.02271270751953,294.9827749249481
8870000,17740.00000269661,-116.33462524414062,65.79876708984375,-50.535858154296875,310.3440265413069
8880000,17760.000002700686,-123.45809936523438,59.002864837646484,-64.45523452758789,278.2907258153488
8890000,17780.00000270476,-109.56887817382812,48.174842834472656,-61.39403533935547,227.21967849079303
8900000,17800.000002708835,-104.49868774414062,62.40467071533203,-42.094017028808594,294.3355573568166
8910000,17820.00000271291,-107.947021484375,51.19615173339844,-56.75086975097656,241.46987208237536
8920000,17840.000002716984,-117.01617431640625,53.75880813598633,-63.25736618041992,253.5568023060838
8930000,17860.00000272106,-120.26953125,52.993534088134766,-67.27599716186523,249.9473390908608
8940000,17880.000002725134,-104.57986450195312,56.70038986206055,-47.87947463989258,267.4309576686561
8950000,17900.000002729208,-106.41912841796875,58.73469543457031,-47.68443298339844,277.02588794639297
8960000,17920.000002733283,-114.84622192382812,71.3132095336914,-43.53301239013672,336.353241422449
8970000,17940.000002737357,-117.63104248046875,71.54234313964844,-46.08869934082031,337.433964497268
8980000,17960.00000274143,-92.88470458984375,62.67529296875,-30.20941162109375,295.61196424879887
8990000,17980.000002745506,-98.46249389648438,57.888824462890625,-40.57366943359375,273.0362842669344
9000000,18000.00000274958,-130.7344970703125,52.899784088134766,-77.83471298217773,249.5051613149684
9010000,18020.000002753655,-129.783447265625,54.803096771240234,-74.98035049438477,258.4822553847639
9020000,18040.00000275773,-110.2181396484375,74.40261840820312,-35.815521240234375,350.92463283528906
9030000,18060.000002761804,-129.03643798828125,61.58856201171875,-67.4478759765625,290.4863292880152
9040000,18080.00000276588,-125.06979370117188,57.117027282714844,-67.95276641845703,269.39605428751963
9050000,18100.000002769953,-110.76718139648438,64.5793228149414,-46.18785858154297,304.59244086342943
9060000,18120.000002774028,-122.88919067382812,101.75025939941406,-21.138931274414062,479.91150290885497
9070000,18140.000002778102,-87.42999267578125,52.301918029785156,-35.128074645996094,246.68528841936765
9080000,18160.000002782177,-115.10446166992188,80.3553466796875,-34.749114990234375,379.0010504094397
9090000,18180.00000278625,-123.52017211914062,68.7657699584961,-54.75440216064453,324.3380823229281
